CUSTOMERID,GENDER,ELDERLY,MARRIED,DEPENDENTS,CLIENT_HOUR,PHONESERVICE,SERVICO_INTERNET,SERVICO_SEGURANCA,TECNICAL_SUPORT,STREAMINGTV,CONTRACT_TYPE,PAYMENTMETHOD,PAYMENT_MONTH,FULL_PAYMENT,CHURN
8434-VGEQQ,MALE,0,Yes,Yes,61,,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),20.55,1305.95,No
4952-YSOGZ,FEMALE,0,Yes,Yes,4,,Fiber optic,No,No,No,Month-to-month,Electronic check,85.95,381.3,Yes
1589-AGTLK,MALE,0,No,No,3,,DSL,No,No,No,Month-to-month,Electronic check,45.35,141.5,Yes
5244-IRFIH,MALE,1,Yes,No,33,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,94.5,3105.55,Yes
6549-YMFAW,MALE,1,Yes,No,9,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,21.25,204.55,No
4950-HKQTE,FEMALE,0,No,No,22,,No,No internet service,No internet service,No internet service,Two year,Mailed check,26.25,605.9,No
6786-OBWQR,FEMALE,0,Yes,Yes,5,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,80.85,356.1,No
2684-EIWEO,FEMALE,1,No,No,30,,Fiber optic,Yes,No,No,Month-to-month,Credit card (automatic),91.7,2758.15,Yes
2753-JMMCV,MALE,0,No,No,65,,DSL,No,Yes,No,Two year,Credit card (automatic),74.2,4805.65,No
6439-GTPCA,FEMALE,0,No,No,45,,Fiber optic,No,Yes,No,Month-to-month,Electronic check,87.25,3941.7,Yes
6621-YOBKI,MALE,0,No,No,5,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.35,92.75,No
1216-JWVUX,MALE,0,Yes,Yes,25,,Fiber optic,No,No,No,Month-to-month,Electronic check,75.5,1901.05,No
7564-GHCVB,FEMALE,0,Yes,Yes,72,,Fiber optic,Yes,No,No,Two year,Bank transfer (automatic),79.05,5730.7,No
1173-NOEYG,FEMALE,0,Yes,No,27,,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),90.15,2423.4,No
7595-EHCDL,MALE,0,Yes,Yes,32,,DSL,No,No,Yes,Month-to-month,Credit card (automatic),50.6,1653.45,No
6647-ZEDXT,FEMALE,0,No,No,30,,Fiber optic,No,Yes,Yes,One year,Credit card (automatic),110.45,3327.05,No
2521-NPUZR,MALE,0,Yes,No,70,,Fiber optic,Yes,Yes,No,Two year,Credit card (automatic),101.0,7085.5,No
1307-TVUFB,MALE,1,No,No,42,,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),79.35,3344.1,No
7503-MIOGA,FEMALE,1,Yes,No,72,,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),89.85,6697.35,No
4381-MHQDC,FEMALE,0,No,No,47,,DSL,Yes,Yes,No,Two year,Mailed check,65.0,2879.9,No
6923-JHPMP,FEMALE,0,No,No,2,,Fiber optic,Yes,No,No,Month-to-month,Electronic check,80.45,137.1,No
5138-WVKYJ,MALE,0,No,No,10,,Fiber optic,Yes,No,Yes,Month-to-month,Electronic check,98.55,1008.55,Yes
4018-PPNDW,FEMALE,0,Yes,Yes,61,,No,No internet service,No internet service,No internet service,Two year,Mailed check,24.1,1551.6,No
1635-FJFCC,FEMALE,0,No,No,5,,DSL,No,No,No,Month-to-month,Credit card (automatic),44.05,202.15,No
2499-AJYUA,FEMALE,1,Yes,No,72,,Fiber optic,No,Yes,Yes,Two year,Credit card (automatic),110.8,7882.25,No
6919-ELBGL,MALE,1,Yes,Yes,72,,Fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),114.95,8196.4,No
3966-HRMZA,FEMALE,1,No,No,3,,Fiber optic,No,No,No,Month-to-month,Mailed check,75.05,202.9,No
6425-JWTDV,MALE,0,Yes,No,48,,No,No internet service,No internet service,No internet service,Two year,Mailed check,19.25,855.1,No
8405-IGQFX,FEMALE,0,No,No,63,,Fiber optic,No,Yes,Yes,One year,Credit card (automatic),90.05,5817.0,No
8224-IVVPA,FEMALE,0,No,No,27,,DSL,Yes,No,No,Month-to-month,Mailed check,56.7,1652.95,No
9477-LGWQI,MALE,0,Yes,Yes,70,,DSL,Yes,No,Yes,Two year,Credit card (automatic),80.15,5600.15,No
1410-RSCMR,MALE,0,Yes,Yes,7,,DSL,Yes,Yes,No,Month-to-month,Credit card (automatic),71.35,515.75,No
3115-CZMZD,MALE,0,No,Yes,0,,No,No internet service,No internet service,No internet service,Two year,Mailed check,20.25,40.5,No
0139-IVFJG,FEMALE,0,Yes,No,2,,Fiber optic,Yes,No,Yes,Month-to-month,Electronic check,90.35,190.5,No
6683-VLCTZ,MALE,1,No,No,20,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,98.55,1842.8,Yes
5730-DBDSI,MALE,0,No,No,66,,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),19.7,1253.8,No
0030-FNXPP,FEMALE,0,No,No,3,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.85,57.2,No
2189-WWOEW,FEMALE,0,No,Yes,15,,Fiber optic,No,No,No,Month-to-month,Bank transfer (automatic),85.9,1269.55,Yes
5684-FJVYR,FEMALE,0,Yes,Yes,72,,Fiber optic,Yes,Yes,No,Two year,Bank transfer (automatic),90.35,6563.4,No
4013-GUXND,MALE,0,No,No,1,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.8,20.8,No
1894-IGFSG,FEMALE,0,No,No,22,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,89.25,1907.85,Yes
7379-POKDZ,MALE,0,Yes,No,3,,Fiber optic,No,No,No,Month-to-month,Electronic check,70.3,208.85,Yes
1266-NZYUI,FEMALE,0,Yes,Yes,72,,DSL,Yes,Yes,No,Two year,Bank transfer (automatic),66.85,4758.8,No
7969-FFOWG,MALE,0,Yes,Yes,65,,No,No internet service,No internet service,No internet service,Two year,Mailed check,19.9,1292.6,No
4718-DHSMV,FEMALE,0,No,No,11,,DSL,No,No,Yes,Month-to-month,Mailed check,35.8,363.15,No
5175-WLYXL,MALE,0,No,No,22,,Fiber optic,No,No,No,Month-to-month,Mailed check,78.85,1600.25,No
7817-OMJNA,MALE,0,No,No,14,,No,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),20.4,275.7,No
8728-SKJLR,MALE,0,No,No,41,,Fiber optic,No,Yes,No,Month-to-month,Electronic check,74.25,3089.1,No
3137-NYQQI,MALE,0,Yes,No,17,,DSL,Yes,No,No,One year,Mailed check,64.8,1175.6,No
7706-DZNKK,MALE,0,No,No,11,,No,No internet service,No internet service,No internet service,Month-to-month,Credit card (automatic),20.45,237.3,No
0236-HFWSV,MALE,0,No,No,15,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,93.35,1444.65,Yes
3900-AQPHZ,FEMALE,0,No,No,1,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.9,19.9,Yes
5842-POCOP,FEMALE,0,Yes,No,5,,Fiber optic,Yes,No,No,Month-to-month,Mailed check,88.9,454.15,Yes
2037-XJFUP,MALE,0,Yes,No,33,,Fiber optic,No,No,Yes,One year,Electronic check,95.8,3036.75,Yes
8823-RLPWL,FEMALE,0,Yes,No,72,,Fiber optic,Yes,No,Yes,Two year,Credit card (automatic),110.65,8065.65,No
9505-SQFSW,FEMALE,0,Yes,Yes,3,,DSL,No,No,No,Month-to-month,Mailed check,40.3,92.5,No
7314-OXENN,MALE,0,No,No,2,,Fiber optic,No,No,No,Month-to-month,Electronic check,82.0,184.65,Yes
3758-CKOQL,FEMALE,0,Yes,No,59,,Fiber optic,Yes,Yes,No,One year,Credit card (automatic),107.0,6152.3,No
0322-CHQRU,MALE,0,No,No,2,,DSL,No,No,No,Month-to-month,Electronic check,45.35,89.5,Yes
5676-CFLYY,MALE,0,Yes,Yes,71,,DSL,No,Yes,Yes,Two year,Credit card (automatic),73.35,5154.5,No
7521-AFHAB,FEMALE,0,Yes,Yes,5,,DSL,No,No,No,Month-to-month,Mailed check,44.8,220.45,No
0285-INHLN,MALE,0,Yes,Yes,27,,DSL,Yes,No,No,Month-to-month,Credit card (automatic),54.75,1510.3,No
4678-DVQEO,FEMALE,0,No,No,1,,DSL,No,Yes,No,Month-to-month,Electronic check,52.2,52.2,Yes
5125-CNDSP,MALE,0,No,Yes,63,,DSL,Yes,Yes,No,One year,Bank transfer (automatic),40.6,2588.95,No
0691-IFBQW,FEMALE,1,No,No,46,,Fiber optic,Yes,No,Yes,One year,Electronic check,110.0,4874.8,Yes
4992-LTJNE,MALE,0,Yes,Yes,72,,DSL,Yes,No,No,Two year,Bank transfer (automatic),55.3,3983.6,No
2202-OUTMO,FEMALE,0,Yes,No,34,,DSL,Yes,Yes,No,Month-to-month,Bank transfer (automatic),60.85,2003.6,No
0810-BDHAW,FEMALE,0,Yes,Yes,24,,DSL,Yes,No,Yes,One year,Electronic check,78.4,1832.4,No
0229-LFJAF,MALE,0,No,No,72,,DSL,Yes,Yes,No,Two year,Bank transfer (automatic),69.65,4908.25,No
7131-ZQZNK,FEMALE,0,Yes,Yes,60,,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),59.85,3590.2,No
3442-ZHHCC,MALE,0,No,No,68,,DSL,Yes,No,No,One year,Credit card (automatic),76.9,5023.0,No
5726-CVNYA,FEMALE,0,Yes,Yes,8,,No,No internet service,No internet service,No internet service,Two year,Mailed check,19.85,146.6,No
9871-ELEYA,FEMALE,0,No,Yes,34,,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),67.65,2339.3,No
4257-GAESD,FEMALE,0,No,No,6,,DSL,No,No,Yes,Month-to-month,Credit card (automatic),45.0,298.7,No
5173-WXOQV,MALE,0,Yes,No,2,,DSL,No,Yes,No,Month-to-month,Mailed check,64.2,143.65,No
2040-OBMLJ,MALE,0,No,No,31,,Fiber optic,No,Yes,No,One year,Credit card (automatic),81.7,2548.65,No
6286-ZHAOK,FEMALE,0,Yes,Yes,20,,No,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),25.55,507.4,No
3807-XHCJH,FEMALE,0,Yes,Yes,1,,No,No internet service,No internet service,No internet service,Month-to-month,Electronic check,20.0,20.0,No
3009-JWMPU,MALE,0,No,No,62,,Fiber optic,No,No,Yes,One year,Electronic check,96.75,6125.4,Yes
5671-RQRLP,FEMALE,1,Yes,No,70,,Fiber optic,No,No,No,Two year,Credit card (automatic),75.65,5411.4,No
1450-GALXR,FEMALE,0,No,No,10,,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,98.5,1058.25,Yes
8859-AXJZP,MALE,0,Yes,Yes,39,,No,No internet service,No internet service,No internet service,Two year,Mailed check,23.8,903.8,No
3174-AKMAS,FEMALE,0,Yes,No,46,,DSL,No,Yes,Yes,Two year,Credit card (automatic),64.2,3009.5,No
3138-BKYAV,MALE,0,No,No,6,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,85.35,489.45,Yes
9926-PJHDQ,FEMALE,0,Yes,Yes,72,,DSL,No,No,Yes,Two year,Bank transfer (automatic),76.8,5468.45,No
7382-DFJTU,MALE,0,No,No,18,,DSL,No,Yes,No,Month-to-month,Credit card (automatic),55.2,1058.1,No
2798-NYLMZ,MALE,0,Yes,No,71,,Fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),108.55,7616.0,No
4289-DTDKW,MALE,0,Yes,No,40,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,101.3,4113.1,Yes
1820-TQVEV,MALE,0,No,No,1,,Fiber optic,No,No,No,Month-to-month,Electronic check,69.55,69.55,Yes
2239-JALAW,MALE,0,No,No,58,,Fiber optic,No,No,Yes,One year,Bank transfer (automatic),103.25,6017.65,Yes
4853-RULSV,MALE,0,No,No,70,,Fiber optic,Yes,Yes,Yes,Two year,Credit card (automatic),104.0,7250.15,Yes
8098-TDCBU,FEMALE,0,Yes,No,42,,No,No internet service,No internet service,No internet service,Two year,Electronic check,25.25,1108.2,No
3551-GAEGL,MALE,0,Yes,Yes,34,,DSL,Yes,No,No,One year,Bank transfer (automatic),30.4,938.65,No
4785-NKHCX,MALE,1,No,No,5,,No,No internet service,No internet service,No internet service,Month-to-month,Bank transfer (automatic),20.05,94.15,No
3196-NVXLZ,FEMALE,0,No,No,25,,Fiber optic,No,No,Yes,Month-to-month,Mailed check,84.6,2088.05,No
6275-YDUVO,FEMALE,0,No,No,2,,Fiber optic,No,No,No,Month-to-month,Mailed check,86.2,178.7,Yes
0036-IHMOT,FEMALE,0,Yes,Yes,55,,Fiber optic,No,Yes,Yes,One year,Bank transfer (automatic),103.7,5656.75,No
0115-TFERT,MALE,0,Yes,No,21,,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,111.2,2317.1,Yes
4178-EGMON,MALE,0,Yes,No,70,,Fiber optic,Yes,Yes,No,Two year,Credit card (automatic),88.0,5986.45,No
4220-TINQT,FEMALE,0,Yes,No,61,,Fiber optic,No,Yes,Yes,Month-to-month,Electronic check,106.35,6751.35,No
5318-YKDPV,MALE,0,Yes,Yes,43,,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),79.15,3566.6,No
7975-TZMLR,MALE,0,No,No,47,,Fiber optic,No,No,Yes,One year,Electronic check,103.1,4889.3,No
0295-QVKPB,MALE,0,No,No,5,,DSL,No,Yes,Yes,Month-to-month,Credit card (automatic),63.95,318.1,No
4335-BSMJS,FEMALE,0,No,No,62,,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),25.8,1563.95,No
2311-QYMUQ,FEMALE,0,Yes,Yes,16,,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),89.45,1430.25,Yes
3643-AHCFP,MALE,1,Yes,No,7,,Fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),95.6,644.35,Yes
9146-JRIOX,FEMALE,0,Yes,Yes,14,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,25.55,372.45,No
3104-OWCGK,MALE,0,Yes,Yes,60,,Fiber optic,No,No,Yes,One year,Electronic check,90.95,5453.4,Yes
5337-IIWKZ,MALE,0,Yes,Yes,34,,DSL,No,Yes,Yes,Month-to-month,Electronic check,44.85,1442.6,No
9101-BWFSS,FEMALE,0,Yes,No,50,,Fiber optic,Yes,Yes,Yes,One year,Electronic check,108.55,5610.7,Yes
9650-VBUOG,MALE,0,Yes,Yes,38,,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),25.05,963.95,No
3487-EARAT,FEMALE,0,Yes,Yes,70,,DSL,Yes,Yes,No,One year,Credit card (automatic),74.1,5222.3,No
2672-TGEFF,FEMALE,0,Yes,Yes,37,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,88.8,3340.55,No
9231-ZJYAM,FEMALE,1,No,No,4,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,78.85,292.8,Yes
4250-WAROZ,MALE,1,Yes,Yes,60,,Fiber optic,Yes,No,No,Month-to-month,Electronic check,93.25,5774.55,No
8184-WMOFI,MALE,0,Yes,Yes,62,,DSL,Yes,Yes,No,One year,Credit card (automatic),71.4,4487.3,No
6982-SSHFK,MALE,0,No,No,1,,DSL,No,No,No,Month-to-month,Mailed check,44.4,44.4,Yes
6092-QZVPP,MALE,0,No,No,36,,DSL,Yes,Yes,Yes,Month-to-month,Credit card (automatic),79.2,2854.95,No
4625-LAMOB,MALE,0,No,No,44,,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),20.4,905.55,No
0727-BMPLR,FEMALE,1,No,No,55,,Fiber optic,No,No,Yes,One year,Electronic check,100.0,5509.3,Yes
0392-BZIUW,FEMALE,0,Yes,No,72,,Fiber optic,Yes,No,Yes,Two year,Credit card (automatic),105.0,7589.8,No
1038-ZAGBI,FEMALE,0,Yes,Yes,12,,No,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),19.8,229.6,Yes
6549-NNDYT,FEMALE,0,No,No,13,,DSL,Yes,No,No,Month-to-month,Bank transfer (automatic),30.85,394.1,No
3027-ZTDHO,MALE,0,No,No,1,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,89.9,89.9,Yes
0422-OHQHQ,FEMALE,0,Yes,Yes,15,,No,No internet service,No internet service,No internet service,One year,Mailed check,20.55,295.95,No
6916-HIJSE,FEMALE,0,No,No,65,,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),84.85,5459.2,No
2316-ESMLS,FEMALE,0,Yes,Yes,12,,DSL,Yes,Yes,No,One year,Credit card (automatic),33.15,444.75,No
9778-OGKQZ,MALE,0,Yes,No,72,,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),92.0,6782.15,No
7408-OFWXJ,FEMALE,0,Yes,Yes,72,,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),89.8,6510.45,No
6007-TCTST,FEMALE,0,Yes,Yes,72,,Fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),115.8,8476.5,No
2252-NKNSI,MALE,0,No,Yes,52,,DSL,Yes,Yes,Yes,Two year,Mailed check,85.15,4461.85,No
8713-IGZSO,MALE,0,No,No,2,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,24.85,62.0,No
7905-TVXTA,FEMALE,0,No,No,5,,DSL,Yes,Yes,Yes,Month-to-month,Electronic check,64.35,352.65,No
7695-PKLCZ,FEMALE,0,No,No,68,,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),20.5,1424.9,No
2382-BCKQJ,FEMALE,0,No,Yes,62,,Fiber optic,No,No,Yes,One year,Electronic check,100.15,6413.65,Yes
8374-UULRV,MALE,0,No,No,72,,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),86.05,6309.65,No
2207-NHRJK,MALE,0,No,No,1,,DSL,No,No,No,Month-to-month,Electronic check,50.8,50.8,Yes
3224-DFQNQ,FEMALE,0,Yes,No,66,,Fiber optic,Yes,Yes,No,One year,Electronic check,89.0,5898.6,No
5275-PMFUT,MALE,0,Yes,Yes,72,,DSL,Yes,Yes,Yes,Two year,Credit card (automatic),64.8,4719.75,No
4795-UXVCJ,MALE,0,No,No,26,,No,No internet service,No internet service,No internet service,One year,Credit card (automatic),19.8,457.3,No
9777-IQHWP,MALE,0,Yes,Yes,64,,Fiber optic,Yes,No,No,Two year,Bank transfer (automatic),93.4,5822.3,No
0947-MUGVO,MALE,1,Yes,No,20,,Fiber optic,No,No,No,Month-to-month,Electronic check,73.65,1463.5,Yes
9944-HKVVB,FEMALE,0,No,No,3,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,95.1,307.4,Yes
4124-MMETB,MALE,0,No,No,22,,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),94.65,2104.55,Yes
3671-SHRSP,MALE,0,Yes,No,4,,Fiber optic,No,Yes,No,Month-to-month,Mailed check,80.6,319.15,Yes
0979-MOZQI,MALE,0,Yes,No,62,,DSL,No,Yes,Yes,Two year,Bank transfer (automatic),39.0,2337.45,No
2732-ISEZX,FEMALE,0,No,No,5,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.5,104.3,No
3313-QKNKB,MALE,0,Yes,No,59,,Fiber optic,No,No,No,One year,Electronic check,85.55,5084.65,Yes
0323-XWWTN,MALE,0,No,Yes,3,,No,No internet service,No internet service,No internet service,Two year,Mailed check,26.4,121.25,No
1937-OTUKY,FEMALE,0,Yes,No,72,,Fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),98.2,7015.9,No
1573-LGXBA,MALE,0,Yes,Yes,57,,Fiber optic,No,No,Yes,One year,Credit card (automatic),97.55,5598.0,No
1764-VUUMT,MALE,0,No,Yes,66,,No,No internet service,No internet service,No internet service,Two year,Credit card (automatic),19.95,1269.1,No
5073-WXOYN,FEMALE,0,No,No,60,,DSL,No,No,Yes,Month-to-month,Electronic check,50.8,3027.4,Yes
4713-ZBURT,MALE,0,No,Yes,45,,Fiber optic,No,No,Yes,Two year,Bank transfer (automatic),99.7,4634.35,No
3050-GBUSH,FEMALE,0,No,No,3,,DSL,No,No,Yes,Month-to-month,Credit card (automatic),34.8,113.95,No
0207-MDKNV,FEMALE,0,No,No,15,,Fiber optic,Yes,Yes,Yes,Month-to-month,Electronic check,105.1,1582.75,Yes
7876-AEHIG,FEMALE,0,No,Yes,51,,DSL,Yes,Yes,Yes,One year,Bank transfer (automatic),60.15,3077.0,No
7945-HLKEA,FEMALE,0,No,No,60,,DSL,Yes,Yes,No,One year,Electronic check,64.75,4039.5,No
9342-VNIMQ,MALE,0,No,No,33,,DSL,No,No,No,Month-to-month,Bank transfer (automatic),54.65,1665.2,No
9851-KIELU,MALE,0,No,No,10,,Fiber optic,Yes,Yes,Yes,Month-to-month,Electronic check,110.1,1043.3,Yes
3523-BRGUW,MALE,1,No,No,26,,No,No internet service,No internet service,No internet service,One year,Credit card (automatic),19.3,504.2,No
3908-BLSYF,FEMALE,0,No,No,6,,Fiber optic,No,No,No,Month-to-month,Electronic check,83.9,497.55,Yes
3199-NPKCN,FEMALE,0,Yes,No,67,,Fiber optic,Yes,Yes,Yes,One year,Electronic check,111.25,7511.65,No
5170-PTRKA,FEMALE,0,Yes,Yes,49,,DSL,Yes,Yes,No,One year,Credit card (automatic),35.8,1782.0,No
4661-NJEUX,MALE,0,No,No,1,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.05,20.05,No
2123-AGEEN,FEMALE,1,No,No,7,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,84.35,609.65,No
1258-YMZNM,FEMALE,1,No,No,27,,Fiber optic,Yes,No,Yes,One year,Bank transfer (automatic),110.5,2857.6,No
0048-LUMLS,MALE,0,Yes,Yes,37,,Fiber optic,No,No,Yes,One year,Credit card (automatic),91.2,3247.55,No
7549-MYGPK,FEMALE,0,Yes,Yes,63,,Fiber optic,Yes,No,Yes,Month-to-month,Electronic check,100.55,6215.35,Yes
5898-IGSLP,MALE,0,Yes,Yes,31,,Fiber optic,Yes,Yes,No,Month-to-month,Electronic check,89.3,2823.0,No
3804-RVTGV,MALE,0,Yes,Yes,50,,Fiber optic,No,No,Yes,Month-to-month,Bank transfer (automatic),103.85,5017.9,Yes
6259-WJQLC,MALE,1,No,No,32,,Fiber optic,No,No,No,Month-to-month,Credit card (automatic),81.1,2619.25,No
9227-LUNBG,FEMALE,0,No,No,1,,DSL,No,No,No,Month-to-month,Electronic check,24.6,24.6,Yes
7997-EASSD,FEMALE,0,Yes,No,63,,Fiber optic,No,Yes,No,One year,Credit card (automatic),81.2,4965.1,No
0730-KOAVE,MALE,0,No,No,30,,Fiber optic,Yes,No,No,Month-to-month,Credit card (automatic),94.3,2679.7,No
8975-SKGRX,MALE,0,Yes,No,71,,Fiber optic,Yes,Yes,Yes,Two year,Bank transfer (automatic),116.1,8310.55,No
0678-RLHVP,FEMALE,0,No,No,53,,Fiber optic,No,No,Yes,Two year,Electronic check,105.55,5682.25,No
4315-MURBD,FEMALE,0,No,No,12,,Fiber optic,Yes,Yes,Yes,Month-to-month,Bank transfer (automatic),98.9,1120.95,Yes
2267-FPIMA,MALE,0,Yes,No,50,,Fiber optic,Yes,No,No,Month-to-month,Credit card (automatic),94.4,4914.9,No
1051-GEJLJ,FEMALE,0,No,No,2,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.5,27.55,No
9734-YWGEX,FEMALE,0,No,No,9,,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),98.3,923.5,Yes
2719-BDAQO,MALE,0,No,No,17,,Fiber optic,Yes,No,Yes,Month-to-month,Electronic check,93.85,1625.65,Yes
5285-MVEHD,FEMALE,0,Yes,No,56,,Fiber optic,Yes,No,Yes,One year,Credit card (automatic),105.6,6068.65,No
0379-DJQHR,MALE,0,Yes,Yes,67,,DSL,Yes,No,Yes,Two year,Credit card (automatic),81.35,5398.6,No
0781-LKXBR,MALE,1,No,No,9,,Fiber optic,No,No,Yes,Month-to-month,Electronic check,100.5,918.6,Yes
5543-QDCRY,MALE,0,No,No,4,,DSL,No,No,Yes,Month-to-month,Electronic check,56.4,234.85,No
0297-RBCSG,MALE,0,No,No,19,,DSL,No,Yes,No,One year,Bank transfer (automatic),65.35,1231.85,No
4694-PHWFW,FEMALE,0,No,Yes,8,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,19.95,170.9,No
0835-JKADZ,FEMALE,0,No,No,71,,Fiber optic,No,Yes,Yes,Two year,Electronic check,111.25,7984.15,No
1907-UBQFC,MALE,1,No,No,10,,Fiber optic,No,No,No,Month-to-month,Electronic check,72.85,688.65,Yes
7508-SMHXL,FEMALE,1,No,No,15,,Fiber optic,No,No,Yes,Month-to-month,Credit card (automatic),89.0,1288.3,No
3865-YIOTT,MALE,0,Yes,Yes,72,,Fiber optic,Yes,No,Yes,One year,Bank transfer (automatic),106.1,7848.5,No
5993-BQHEA,MALE,0,No,No,12,,No,No internet service,No internet service,No internet service,One year,Credit card (automatic),20.05,267.0,No
6024-RUGGH,MALE,0,Yes,Yes,72,,No,No internet service,No internet service,No internet service,Two year,Bank transfer (automatic),25.2,1798.9,No
6513-EECDB,MALE,1,Yes,No,1,,Fiber optic,No,No,No,Month-to-month,Electronic check,73.55,73.55,Yes
3956-CJUST,FEMALE,1,No,No,23,,Fiber optic,Yes,No,No,Month-to-month,Bank transfer (automatic),75.4,1643.55,No
4079-WWQQQ,MALE,0,No,No,72,,DSL,Yes,Yes,Yes,Two year,Bank transfer (automatic),65.55,4807.45,No
6103-BOCOU,FEMALE,0,No,No,26,,Fiber optic,No,No,No,Month-to-month,Electronic check,80.7,2193.0,No
5149-TGWDZ,FEMALE,0,No,No,21,,Fiber optic,No,Yes,Yes,One year,Mailed check,104.55,2239.4,No
7471-WNSUF,MALE,0,Yes,No,60,,No,No internet service,No internet service,No internet service,One year,Bank transfer (automatic),24.15,1505.9,No
8942-DBMHZ,MALE,0,No,No,12,,No,No internet service,No internet service,No internet service,Month-to-month,Mailed check,20.45,255.35,No
4301-VVZKA,MALE,0,Yes,No,16,,Fiber optic,No,No,No,Month-to-month,Electronic check,75.4,1189.4,No
9199-PWQVC,FEMALE,0,Yes,No,63,,DSL,Yes,No,Yes,One year,Credit card (automatic),79.7,4786.15,No
4824-GUCBY,FEMALE,1,No,No,22,,Fiber optic,Yes,No,No,Month-to-month,Electronic check,81.7,1820.9,No
5393-HJZSM,FEMALE,0,Yes,Yes,32,,DSL,Yes,Yes,No,Month-to-month,Bank transfer (automatic),76.3,2404.15,No
7074-IEVOJ,FEMALE,1,No,No,3,,Fiber optic,No,No,No,Month-to-month,Electronic check,79.4,205.05,Yes
9625-QSTYE,FEMALE,0,No,No,13,,Fiber optic,No,No,No,Month-to-month,Electronic check,81.15,952.3,Yes
